Localidad,Rubro,NomComercio,Direccion,Prefijo,NroTel,Dto,Provincia,ImgCooBUENOS AIRESp,ImgCoopLink,ImgComercio,Latitud,Longitud
PEHUAJÓ,INDUMENTARIA,LA CRIOLLITA,RIVAROLA 67,2396,622305,15,BUENOS AIRES,,,,-35.8154831,-61.8956636
PEHUAJÓ,INDUMENTARIA,PABLO SPORT,R. ALFONSÍN 244,2396,473341,15,BUENOS AIRES,,,,-35.8135759,-61.8967163
PEHUAJÓ,INDUMENTARIA,PRENDAS ANDREA,ALSINA 386,2396,477692,15,BUENOS AIRES,,,,-35.8118633,-61.896958
PEHUAJÓ,INDUMENTARIA,TACHA `S,ALEM 512,2396,409606,15,BUENOS AIRES,,,,-35.8118221,-61.8969797
PEHUAJÓ,INDUMENTARIA,TÍO PEPE,R. ALFONSÍN 220,2396,408858,15,BUENOS AIRES,,,,-35.8137051,-61.8964384
PEHUAJÓ,LIBRERÍA,LIBRERÍA AVENIDA,PERÓN 647,2396,404705,15,BUENOS AIRES,,,,-35.8140975,-61.9048012
PEHUAJÓ,ÓPTICA,LABORATORIO ÓPTICO JAZMIN,ALSINA 354,2396,474228,15,BUENOS AIRES,,,,-35.8120618,-61.8967154
PEHUAJÓ,ÓPTICA,ÓPTICA ALVAREZ,R. ALFONSÍN 473,2396,475722,15,BUENOS AIRES,,,,-35.8116984,-61.8983967
PEHUAJÓ,ÓPTICA,ÓPTICA VISIÓN PEHUAJÓ,DEL VALLE 490,2396,405260,15,BUENOS AIRES,,,,-35.8107166,-61.8987832
PIGÜÉ,ARTÍCULOS DE CAMPING Y PESCA,CASA CONTE,AV. CASEY 665,2923,475077,15,BUENOS AIRES,,,,-37.6040167,-62.4010792
PIGÜÉ,ARTÍCULOS DE CAMPING Y PESCA,LA BAHÍA PESCA CAMPING,HUMBERTO PRIMERO 471,2923,407149,15,BUENOS AIRES,,,,-37.6061203,-62.4105595
PIGÜÉ,DEPORTE,GIROLIMINI DEPORTES I,AV. CASEY 251,2923,402144,15,BUENOS AIRES,,,,-37.602513,-62.406841
PIGÜÉ,DEPORTE,GUTIÉRREZ DEPORTES,AV. CASEY 553,2923,472442,15,BUENOS AIRES,,,,-37.6035678,-62.4025656
PIGÜÉ,DEPORTE,WORLD SPORT,BELGRANO 378,2923,403515,15,BUENOS AIRES,,,,-37.6036649,-62.4054338
PIGÜÉ,INDUMENTARIA,ANTICO,HUMBERTO PRIMO 43,,,15,BUENOS AIRES,,,,-37.6021706,-62.4092522
PIGÜÉ,INDUMENTARIA,ÁREAS,ESPAÑA 182,2923,454356,15,BUENOS AIRES,,,,-37.6045572,-62.4066675
PIGÜÉ,INDUMENTARIA,BARDOT,CASEY 74,2923,432002,15,BUENOS AIRES,,,,-37.6014027,-62.4090763
PIGÜÉ,INDUMENTARIA,BROS HNOS.,CIUDAD DE RODEZ 237,2923,472968,15,BUENOS AIRES,,,,-37.6046643,-62.4078528
PIGÜÉ,INDUMENTARIA,CAYETINA,BELGRANO 276,2923,561939,15,BUENOS AIRES,,,,-37.6032648,-62.4068641
PIGÜÉ,INDUMENTARIA,CHIMUELAS,MONSEÑOR DURBAN 1130,,,15,BUENOS AIRES,,,,-37.6041025,-62.3944594
PIGÜÉ,INDUMENTARIA,CLEMENTE CLEMENTINA,LAVALLE 30,2923,406616,15,BUENOS AIRES,,,,-37.6023383,-62.4048581
PIGÜÉ,INDUMENTARIA,CLUB DE MODA,BELGRANO 420,2923,407333,15,BUENOS AIRES,,,,-37.6038535,-62.4048706
PIGÜÉ,INDUMENTARIA,ETERNO AMOR,SAN MARTÍN 131,2923,649074,15,BUENOS AIRES,,,,-37.6036574,-62.408251
PIGÜÉ,INDUMENTARIA,INFAME,ESPAÑA 171,,,15,BUENOS AIRES,,,,-37.6043327,-62.4070016
PIGÜÉ,INDUMENTARIA,KEOPS-PIGÜÉ,ESPAÑA 35,2923,408435,15,BUENOS AIRES,,,,-37.6028102,-62.4023118
PIGÜÉ,INDUMENTARIA,LA TABA,AV. CASEY 774,2923,405799,15,BUENOS AIRES,,,,-37.6039354,-62.3994135
PIGÜÉ,INDUMENTARIA,LEGACY,AV. CASEY 236,2923,404894,15,BUENOS AIRES,,,,-37.6019811,-62.4067867
PIGÜÉ,INDUMENTARIA,LEMONADE,AV. CASEY 286,2923,402613,15,BUENOS AIRES,,,,-37.6021498,-62.4061857
PIGÜÉ,INDUMENTARIA,MADISON,AV. CASEY 323,2923,539460,15,BUENOS AIRES,,,,-37.6027981,-62.4058783
PIGÜÉ,INDUMENTARIA,MELANGE,CIUDAD DE RODEZ 321,2923,405940,15,BUENOS AIRES,,,,-37.6048646,-62.4067838
PIGÜÉ,INDUMENTARIA,MENORCA,AV. CASEY 136,2923,404603,15,BUENOS AIRES,,,,-37.6016299,-62.4080332
PIGÜÉ,INDUMENTARIA,MILENA SHOES,AV. CASEY 421,291,4130677,15,BUENOS AIRES,,,,-37.6030654,-62.4045372
PIGÜÉ,INDUMENTARIA,ONE GOODLY,AV. CASEY 371,2923,475305,15,BUENOS AIRES,,,,-37.6029765,-62.4052135
PIGÜÉ,INDUMENTARIA,ÓSMOSIS,BELGRANO 105,2923,402145,15,BUENOS AIRES,,,,-37.6029032,-62.4092086
PIGÜÉ,INDUMENTARIA,"PEOR ES NADA, TE VISTE",BELGRANO 299,2923,406389,15,BUENOS AIRES,,,,-37.6036716,-62.4067838
PIGÜÉ,INDUMENTARIA,TEREZITA,RIVADAVIA 350,2923,403414,15,BUENOS AIRES,,,,-37.600207,-62.4044494
PIGÜÉ,INDUMENTARIA,TIEMPO LIBRE,AV. CASEY 21,,,15,BUENOS AIRES,,,,-37.6017439,-62.4099344
PIGÜÉ,LIBRERÍA,CASA MEZZANOTTE,AV. CASEY Y ESPAÑA,2923,402577,15,BUENOS AIRES,,,,-37.6028102,-62.4023118
PIGÜÉ,LIBRERÍA,ETTONAZZEM EXPRESS,ESPAÑA 10,2923,475566,15,BUENOS AIRES,,,,-37.6028102,-62.4023118
PIGÜÉ,LIBRERÍA,TEKNOBAIRES,AV. CASEY 160,2923,406690,15,BUENOS AIRES,,,,-37.6017174,-62.4078842
PIGÜÉ,ÓPTICA,ÓPTICA ALVAREZ,AV. CASEY 247,2923,472847,15,BUENOS AIRES,,,,-37.6025006,-62.4068886
PIGÜÉ,ÓPTICA,ÓPTICA SAINT GENIEZ,SAN MARTÍN 144,2923,472215,15,BUENOS AIRES,,,,-37.6036069,-62.4077467
PIGÜÉ,ÓPTICA,ÓPTICA SOCIAL,CIUDAD DE RODEZ 398,2923,404660,15,BUENOS AIRES,,,,-37.6048993,-62.4057407
PIGÜÉ,PERFUMERÍA,QUIERO AROMAS,BERNARDO DE YRIGOYEN 180,2923,412016,10,BUENOS AIRES,,,,-37.6048618,-62.405366
PIGÜÉ,ZAPATERÍA,CALZADOS IVONNE,CIUDAD DE RODEZ 342,2923,402100,10,BUENOS AIRES,,,,-37.6047405,-62.4064024
PINAMAR,BAZAR Y DECORACIÓN,TIENDA SHAW,AV. SHAW 87,2254,523253,10,BUENOS AIRES,,,,-37.1112293,-56.8670958
PINAMAR,BEBÉS Y NIÑOS,ARCHY,AV. CONSTITUCIÓN 996 L11,2254,495125,10,BUENOS AIRES,,,,-37.1111246,-56.8669008
PINAMAR,BEBÉS Y NIÑOS,ARCO IRIS,AV. SHAW 94,2254,403757,10,BUENOS AIRES,,,,-37.1109119,-56.8672338
PINAMAR,BEBÉS Y NIÑOS,ARCO IRIS I,AV. SHAW 328,2254,490092,10,BUENOS AIRES,,,,-37.1092102,-56.8668244
PINAMAR,BEBÉS Y NIÑOS,NANY,AV. CONSTITUCIÓN 1041,2254,518394,10,BUENOS AIRES,,,,-37.1105455,-56.8677574
PINAMAR,BLANCO,ESTILO Y HOGAR,AV. SHAW 639,2254,481699,10,BUENOS AIRES,,,,-37.1064714,-56.8644379
PINAMAR,BLANCO,TEXTIL HOGAR,APOLO 210,2254,515363,10,BUENOS AIRES,,,,-37.1076883,-56.8737004
PINAMAR,COTILLÓN,ILUSIONES,AV. CONSTITUCIÓN 949,2267,669479,10,BUENOS AIRES,,,,-37.1109645,-56.8664996
PINAMAR,FLORERÍA,PAMPA GRASS,ENEAS 99,2254,15446251,10,BUENOS AIRES,,,,-37.1106276,-56.8687795
PINAMAR,INDUMENTARIA,BUON & LOP,AV. CONSTITUCIÓN 1041,2254,402271,15,BUENOS AIRES,,,,-37.1105455,-56.8677574
PINAMAR,INDUMENTARIA,BUON & LOP SPORT,AV. SHAW 198,2254,480692,15,BUENOS AIRES,,,,-37.1102619,-56.8666714
PINAMAR,INDUMENTARIA,HOFFER VIDA LIBRE,AV. CONSTITUCIÓN 1097,2254,486844,15,BUENOS AIRES,,,,-37.1103076,-56.8686522
PINAMAR,INDUMENTARIA,MAURO SERGIO,AV. CONSTITUCIÓN 1075,2254,406688,15,BUENOS AIRES,,,,-37.1103762,-56.8680725
PINAMAR,INDUMENTARIA,TENDENCIAS,AV. SHAW 328,2254,403007,15,BUENOS AIRES,,,,-37.1092102,-56.8668244
PINAMAR,JOYERÍA Y RELOJERÍA,EDELWEISS,AV. SHAW 328,2254,486272,15,BUENOS AIRES,,,,-37.1092102,-56.8668244
PINAMAR,LIBRERÍA,ALPA PINAMAR,DE LA CORVINA 1425,2254,515499,15,BUENOS AIRES,,,,-37.1068699,-56.8672857
PINAMAR,LIBRERÍA,LIBREMAR,JASON 945,2254,497838,15,BUENOS AIRES,,,,-37.1115451,-56.8670413
PINAMAR,MARROQUINERÍA,COCAS,AV. SHAW 328,2254,515159,10,BUENOS AIRES,,,,-37.1092102,-56.8668244
PINAMAR,MARROQUINERÍA,TODO CUERO,AV. SHAW 95 L9,2254,441416,10,BUENOS AIRES,,,,-37.1111951,-56.8670376
PINAMAR,MUEBLES,AMOBLAMIENTOS ABECORAJOR,AV. CONSTITUCIÓN 1069,2254,482026,10,BUENOS AIRES,,,,-37.1103557,-56.8680326
PINAMAR,ÓPTICA,LENS VISION,AV. SHAW 4502 L16,2254,481711,15,BUENOS AIRES,,,,-37.081644,-56.8429929
PINAMAR,ÓPTICA,LA ALMEJA MIOPE,AVENIDA CONSTITUCIÓN 949,2254,480956,15,BUENOS AIRES,,,,-37.1109645,-56.8664996
PINAMAR,ORTOPEDIA,ORTOPEDIA MELESI,AV. SHAW 328 L23 Y L24,2254,409475,10,BUENOS AIRES,,,,-37.1092102,-56.8668244
PINAMAR,PELUQUERÍA,GABY-B,JASON 497,2254,416598,15,BUENOS AIRES,,,,-37.1128342,-56.8631339
PINAMAR,PERFUMERÍA,PERFUMERÍA COLLINS,AV. SHAW 69,2254,404170,10,BUENOS AIRES,,,,-37.1113684,-56.8671654
PINAMAR,REGALERÍA,NAMASTE,AV. SHAW 328 L14,,,10,BUENOS AIRES,,,,-37.1092102,-56.8668244
PINAMAR,TIENDA DE MASCOTAS,EL PROVEEDOR DE TUS MASCOTAS,DE LAS MEDUSAS 1295,2254,15517888,10,BUENOS AIRES,,,,-37.1090371,-56.8657499
PINAMAR,ZAPATERÍA,CALZADO CAMILA,DE LAS MEDUSAS 1281,2254,481648,10,BUENOS AIRES,,,,-37.1089477,-56.8655722
PLOTTIER,ARTÍCULOS DE CAMPING Y PESCA,ARCOÍRIS PESCA Y CAMPING,SALTA 397,299,4936161,15,Neuquén,,,,-38.9601466,-68.240425
PLOTTIER,BICICLETERÍA,CHARLY BIKE,BUENOS AIRES SUR 626,299,155279966,10,Neuquén,,,,-38.9571494,-68.2376724
PLOTTIER,COMPUTACIÓN,PALNET,SANTA CRUZ 781,299,155232489,10,Neuquén,,,,-38.9602203,-68.2398032
PLOTTIER,INDUMENTARIA,LEONAS,PERITO MORENO 27,299,155031840,15,Neuquén,,,,-38.9542211,-68.2268613
PLOTTIER,INDUMENTARIA,MYTHOS I,AV. RIAVITZ Y PRIMEROS POBLADORES 0,299,4935066,15,Neuquén,,,,-38.9542242,-68.2260921
PLOTTIER,INDUMENTARIA,ONE,BELGRANO 159,299,4936020,15,Neuquén,,,,-38.9528354,-68.2287206
PLOTTIER,INDUMENTARIA,PYT,BELGRANO 400,299,4938040,15,Neuquén,,,,-38.9531029,-68.2329678
PLOTTIER,INDUMENTARIA,REGALERÍA LA PATAGONIA,AV. SAN MARTÍN 82,299,4932077,15,Neuquén,,,,-38.9535116,-68.2262066
PLOTTIER,INDUMENTARIA,ROJO Y MIEL,JUAN B. JUSTO 56,299,156228899,15,Neuquén,,,,-38.952945,-68.22519
PLOTTIER,INDUMENTARIA,SOUTH SNEAKERS,SAN MARTÍN 89 LOCAL 1,299,4936898,15,Neuquén,,,,-38.9475672,-68.22885
PLOTTIER,LIBRERÍA,LIBRERÍA MIL HOJAS,PIEDRA DEL ÁGUILA 893,299,4934480,15,Neuquén,,,,-38.9447697,-68.2181208
PLOTTIER,LIBRERÍA,LIBRERÍA NATIVIDAD,MILLALEN 947,299,154105477,15,Neuquén,,,,-38.9438293,-68.1936117
PLOTTIER,LIBRERÍA,LIBRERÍA SANTA GENOVEVA,SANTA CRUZ 816,299,4936244,15,Neuquén,,,,-38.9604685,-68.2400612
PLOTTIER,MARROQUINERÍA,REGALERÍA NOSCOHUE,SARMIENTO 45,299,4937311,10,Neuquén,,,,-38.951466,-68.2269242
PLOTTIER,MARROQUINERÍA,REGALERÍA NOSCOHUE II,AV. SAN MARTÍN 284,299,4937311,10,Neuquén,,,,-38.9510613,-68.2263638
PUNTA ALTA,ARTÍCULOS DE CAMPING Y PESCA,ÁGUILA BLANCA,BROWN 430,2932,431660,15,BUENOS AIRES,,,,-38.880852,-62.075815
PUNTA ALTA,DEPORTE,ARTÍCULOS DEPORTIVOS,BDO. DE IRIGOYEN 515,,,15,BUENOS AIRES,,,,-38.8812489,-62.0751227
PUNTA ALTA,INDUMENTARIA,ACTTITUD,BDO. DE IRIGOYEN 285,2932,426410,15,BUENOS AIRES,,,,-38.8819526,-62.0791503
PUNTA ALTA,INDUMENTARIA,AVANTI,BDO. DE IRIGOYEN 178,2932,426737,15,BUENOS AIRES,,,,-38.88189,-62.080567
PUNTA ALTA,INDUMENTARIA,BOGA,BDO. DE IRIGOYEN 431,,,15,BUENOS AIRES,,,,-38.8815251,-62.0769748
PUNTA ALTA,INDUMENTARIA,CARUSSO DEPORTES,BDO. DE IRIGOYEN 101,2932,422235,15,BUENOS AIRES,,,,-38.8822704,-62.0815766
PUNTA ALTA,INDUMENTARIA,CARUSSO SPORT,BDO. DE IRIGOYEN 99,2932,422235,15,BUENOS AIRES,,,,-38.8823195,-62.0819013
PUNTA ALTA,INDUMENTARIA,CHICHEN,PTO. MADRYN 371,2932,426790,15,BUENOS AIRES,,,,-38.8602808,-62.0837432
PUNTA ALTA,INDUMENTARIA,DONNA LINGERIE,BDO. DE IRIGOYEN 175,,,15,BUENOS AIRES,,,,-38.882114,-62.080548
PUNTA ALTA,INDUMENTARIA,FACHA`S,BDO. DE IRIGOYEN 68,,,15,BUENOS AIRES,,,,-38.8821517,-62.0823777
PUNTA ALTA,INDUMENTARIA,FIJI,BDO. DE IRIGOYEN 40,,,15,BUENOS AIRES,,,,-38.8822008,-62.0826818
PUNTA ALTA,INDUMENTARIA,GIOVANNI,BDO. DE IRIGOYEN 499,,,15,BUENOS AIRES,,,,-38.881322,-62.075701
PUNTA ALTA,INDUMENTARIA,KROTO´S,BDO. DE IRIGOYEN 140,,,15,BUENOS AIRES,,,,-38.8819108,-62.0811139
PUNTA ALTA,INDUMENTARIA,M & M BOUTIQUE,ROCA 417,,,15,BUENOS AIRES,,,,-38.8815728,-62.0800086
PUNTA ALTA,INDUMENTARIA,MEGASTORE BAMBACI,COLÓN 375,2932,423204,15,BUENOS AIRES,,,,-38.8766081,-62.0707813
PUNTA ALTA,INDUMENTARIA,OVEJA NEGRA,25 DE MAYO 547,,,15,BUENOS AIRES,,,,-38.8798698,-62.0792363
PUNTA ALTA,INDUMENTARIA,SIDDHARTA,BDO. DE IRIGOYEN 314,2932,425220,15,BUENOS AIRES,,,,-38.8815672,-62.0784737
PUNTA ALTA,INDUMENTARIA,SURFSHOP BAMBACI,MURATURE 459,2932,421754,15,BUENOS AIRES,,,,-38.8801093,-62.0740049
PUNTA ALTA,INDUMENTARIA,TERRITORIO EXTREMO,PELLEGRINI 68,,,15,BUENOS AIRES,,,,-38.8773525,-62.0836174
PUNTA ALTA,INDUMENTARIA,TIENDA BONITA ACCESORIOS,QUINTANA 444,,,15,BUENOS AIRES,,,,-38.8692563,-62.0799284
PUNTA ALTA,INDUMENTARIA,TIENDA DILSA,BDO. DE IRIGOYEN 330,2932,422551,15,BUENOS AIRES,,,,-38.8815747,-62.0783988
PUNTA ALTA,INDUMENTARIA,TIENDA LA NUEVA CIUDAD,ESPORA ESQ. LUIGGI,2932,424371,15,BUENOS AIRES,,,,-38.877068,-62.073649
PUNTA ALTA,INDUMENTARIA,TIENDAS CECIL,JUJUY 1755,,,15,BUENOS AIRES,,,,-38.8648108,-62.0730553
PUNTA ALTA,INDUMENTARIA,TITÁN TRAJERÍAS,BDO. DE IRIGOYEN 298,2932,425127,15,BUENOS AIRES,,,,-38.8816137,-62.0790032
PUNTA ALTA,INDUMENTARIA,VÍSTETE KABRON,BDO. DE IRIGOYEN 224,,,15,BUENOS AIRES,,,,-38.8816681,-62.0796538
PUNTA ALTA,INDUMENTARIA,VITTORIO,BDO. DE IRIGOYEN 233,,,15,BUENOS AIRES,,,,-38.882008,-62.0796338
PUNTA ALTA,JOYERÍA Y RELOJERÍA,JOYERÍA REIMS,BDO. DE IRIGOYEN 360,2932,422555,15,BUENOS AIRES,,,,-38.8814617,-62.0780032
PUNTA ALTA,JOYERÍA Y RELOJERÍA,MAKIWARA REGALOS,BDO. DE IRIGOYEN 162,2932,430981,15,BUENOS AIRES,,,,-38.881903,-62.080651
PUNTA ALTA,LIBRERÍA,LIBRERÍA MATILDE,BDO. DE IRIGOYEN 75,2932,439200,15,BUENOS AIRES,,,,-38.88236,-62.0821237
PUNTA ALTA,LIBRERÍA,LIBRERÍA TIMI,BDO. DE IRIGOYEN 341,2932,421735,15,BUENOS AIRES,,,,-38.8817743,-62.0782596
PUNTA ALTA,LIBRERÍA,LIBRERÍA TIMI,PASO 1908,2932,430564,15,BUENOS AIRES,,,,-38.8766081,-62.0707813
PUNTA ALTA,LIBRERÍA,UNI LIBROS,BDO. DE IRIGOYEN 400,2932,430832,15,BUENOS AIRES,,,,-38.8813988,-62.0775942
PUNTA ALTA,MARROQUINERÍA,REINA MORA,HUMBERTO 379,,,10,BUENOS AIRES,,,,-38.8766081,-62.0707813
PUNTA ALTA,MUEBLES,FERLIDO,BDO. DE IRIGOYEN 702,2932,423959,10,BUENOS AIRES,,,,-38.880565,-62.0724819
PUNTA ALTA,ÓPTICA,CRISTALENT,RIVADAVIA 170,2932,426550,15,BUENOS AIRES,,,,-38.8807132,-62.0810414
PUNTA ALTA,ÓPTICA,ÓPTICA LUMIERE,ROCA 338,2932,431915,15,BUENOS AIRES,,,,-38.8830445,-62.0800543
PUNTA ALTA,ÓPTICA,ÓPTICA MAS,AV. LA ESTACIÓN S/N,2932,428165,15,BUENOS AIRES,,,,-38.883459,-62.0678423
PUNTA ALTA,ZAPATERÍA,GERARDO PRIMERO,ROCA 398,2932,435865,10,BUENOS AIRES,,,,-38.8819112,-62.0802021
PUNTA ALTA,ZAPATERÍA,GERARDO PRIMERO SPORT,LUIGGI 1347,,,10,BUENOS AIRES,,,,-38.8757158,-62.0642257
PUNTA ALTA,ZAPATERÍA,NOVISSIMO,BDO. DE IRIGOYEN 201,,,10,BUENOS AIRES,,,,-38.8819112,-62.0802021
RINCÓN DE LOS SAUCES,ÓPTICA,ÓPTICA WOLF CENTER - R. DE LOS SAUCES,NEUQUÉN 405,299,4887887,15,Neuquén,,,,-37.3914121,-68.9267774
RÍO COLORADO,INDUMENTARIA,EXPRESS,ROCA 725,2931,430753,15,RÍO NEGRO,,,,-38.9880388,-64.0957189
RÍO COLORADO,INDUMENTARIA,MASSON AUTHENTIC,SAN MARTÍN 585,2920,574597,15,RÍO NEGRO,,,,-38.9944419,-64.0950978
RÍO COLORADO,INDUMENTARIA,ME LO MEREZCO - RÍO COLORADO,IRIGOYEN 270,2931,431064,15,RÍO NEGRO,,,,-38.991936,-64.0965605
RÍO COLORADO,INDUMENTARIA,SALDERÍA.2,SAN MARTÍN 507,2920,574579,15,RÍO NEGRO,,,,-38.9943673,-64.0946517
RÍO COLORADO,LIBRERÍA,LU-AL,SAN MARTÍN 611,2931,432552,15,RÍO NEGRO,,,,-38.9944419,-64.0950978
RÍO COLORADO,ÓPTICA,CENTRO ÓPTICO ROSALES,BELGRANO 501,2931,431356,15,RÍO NEGRO,,,,-38.9920245,-64.0947527
RÍO COLORADO,ÓPTICA,OPTI-K,ROCA 118,2931,431199,15,RÍO NEGRO,,,,-38.9936431,-64.0941148
SAN MARTÍN DE LOS ANDES,INDUMENTARIA,EMMANUELL,BELGRANO 846,2972,428600,15,Neuquén,,,,-40.1568364,-71.3493214
SAN MARTÍN DE LOS ANDES,INDUMENTARIA,LEGACY,MARIANO MORENO 825,2972,413050,15,Neuquén,,,,-40.1581742,-71.3536984
SAN MARTÍN DE LOS ANDES,INDUMENTARIA,SPIRIT PATAGONIA,AV. SAN MARTÍN 999,2972,421779,15,Neuquén,,,,-40.1562245,-71.348451
SAN MARTÍN DE LOS ANDES,INDUMENTARIA,TIENDA ELORDI,ELORDI 692,2972,429612,15,Neuquén,,,,-40.1548571,-71.348868
SAN MARTÍN DE LOS ANDES,ÓPTICA,ÓPTICA MONTANA,BELGRANO 820 LOCAL 5,2972,410298,15,Neuquén,,,,-40.1572103,-71.3524436
SAN MARTÍN DE LOS ANDES,INDUMENTARIA,CALZADOS NAMÚN l,CURRUHUINCA 790,2972,410316,15,Neuquén,,,,-40.1455667,-71.3834943
SAN MARTÍN DE LOS ANDES,INDUMENTARIA,CALZADOS NAMÚN ll,AV. SAN MARTÍN 761,2972,428535,15,Neuquén,,,,-40.1572266,-71.3514375
SAN NICOLÁS DE LOS ARROYOS,DEPORTE,JUEGAN TODOS,MITRE 376,11,1533270031,15,BUENOS AIRES,,,,-33.3340039,-60.2221665
SAN NICOLÁS DE LOS ARROYOS,INDUMENTARIA,8 GALONES,MITRE 117,336,4471134,15,BUENOS AIRES,,,,-33.3286585,-60.21733
SAN NICOLÁS DE LOS ARROYOS,INDUMENTARIA,BE MEN,MITRE 156,336,4337854,15,BUENOS AIRES,,,,-33.3297024,-60.2179239
SAN NICOLÁS DE LOS ARROYOS,INDUMENTARIA,CASA MARTY,ALMIRANTE DÍAZ 66,336,4445492,15,BUENOS AIRES,,,,-33.3528909,-60.2427056
SAN NICOLÁS DE LOS ARROYOS,INDUMENTARIA,EL ÁNGEL,AV. SAVIO 136,336,4655170,15,BUENOS AIRES,,,,-33.3383461,-60.219153
SAN NICOLÁS DE LOS ARROYOS,INDUMENTARIA,FUOCO,MITRE 324,336,4327282,15,BUENOS AIRES,,,,-33.3328042,-60.2213761
SAN NICOLÁS DE LOS ARROYOS,INDUMENTARIA,MISTRAL,NACION 360 LOCAL B,336,4520495,15,BUENOS AIRES,,,,-33.3307366,-60.2169529
SAN NICOLÁS DE LOS ARROYOS,INDUMENTARIA,REFANS,MITRE 188,336,4434002,15,BUENOS AIRES,,,,-33.3301891,-60.2184135
SAN NICOLÁS DE LOS ARROYOS,INDUMENTARIA,SIN ETIQUETAS,AV. VIALE 247,336,4552122,15,BUENOS AIRES,,,,-33.3237085,-60.2305023
SAN NICOLÁS DE LOS ARROYOS,INDUMENTARIA,X TREMO,MITRE 158,336,4337854,15,BUENOS AIRES,,,,-33.3298231,-60.217902
SAN NICOLÁS DE LOS ARROYOS,JOYERÍA Y RELOJERÍA,ELIXIR,MITRE 216,336,4421133,15,BUENOS AIRES,,,,-33.3308098,-60.2190227
SAN NICOLÁS DE LOS ARROYOS,LIBRERÍA,EL ACUERDO,MITRE 131,336,4437926,15,BUENOS AIRES,,,,-33.3288994,-60.2175636
SAN NICOLÁS DE LOS ARROYOS,LIBRERÍA,EN PAPEL ARTE,MITRE 122 LOCAL 1,336,4437926,15,BUENOS AIRES,,,,-33.3334669,-60.2110494
SAN NICOLÁS DE LOS ARROYOS,LIBRERÍA,GIGI,ALMIRANTE DÍAZ 58,336,4672742,15,BUENOS AIRES,,,,-33.3529509,-60.2426252
SAN NICOLÁS DE LOS ARROYOS,LIBRERÍA,K-SA MILLY,PRESIDENTE PERÓN 1007,336,4596574,15,BUENOS AIRES,,,,-33.3471238,-60.2334421
SAN NICOLÁS DE LOS ARROYOS,LIBRERÍA,LA MATITA,PELLEGRINI 550,336,4436725,15,BUENOS AIRES,,,,-33.3390949,-60.2231904
SAN NICOLÁS DE LOS ARROYOS,ÓPTICA,LUCHESSI,NACIÓN 305,336,4423603,15,BUENOS AIRES,,,,-33.3334669,-60.2110494
SAN NICOLÁS DE LOS ARROYOS,ÓPTICA,ÓPTICA BISTOTTO,MITRE 151,336,4423600,15,BUENOS AIRES,,,,-33.3294776,-60.2179396
SAN NICOLÁS DE LOS ARROYOS,ÓPTICA,ÓPTICA BISTOTTO,ALMAFUERTE 2,336,4434335,15,BUENOS AIRES,,,,-33.332339,-60.21852
SAN NICOLÁS DE LOS ARROYOS,ÓPTICA,ÓPTICA VISUAL,GARIBALDI 280,336,4430907,15,BUENOS AIRES,,,,-33.3344449,-60.2166436
SAN PATRICIO DEL CHAÑAR,ZAPATERÍA,CALZADOS 10 PUNTOS,AV. PILAYQUEN S/N,299,4855067,10,Neuquén,,,,-38.6262722,-68.2993465
SANTA MARÍA,INDUMENTARIA,BORA BORA,AV. ALEMANES DEL VOLGA 1009,2926,494200,15,BUENOS AIRES,,,,-37.5615121,-61.8787291
SANTA ROSA,LIBRERÍA,BIRO,AVENIDA SAN MARTÍN 119,2954,418700,15,La Pampa,,,,-36.6211935,-64.2928958
SANTA ROSA,INDUMENTARIA,LIBERTY,AVELLANEDA 246,2954,419191,15,La Pampa,,,,-36.6193615,-64.2913627
SANTA ROSA,INDUMENTARIA,RÚSTICOS,MANSILLA 430,2954,562544,15,La Pampa,,,,-36.6179119,-64.2855785
SANTA ROSA,INDUMENTARIA,TEXTIL,CORONEL GIL 217,2954,422680,15,La Pampa,,,,-36.6190265,-64.2897109
SANTA ROSA,ÓPTICA,CINALENT,MITRE 255,2954,702911,15,La Pampa,,,,-36.6236479,-64.290977
SANTA ROSA,ÓPTICA,OPTIMEC,CORONEL GIL 684,2954,420640,15,La Pampa,,,,-36.6239076,-64.2900523
SANTA ROSA,ZAPATERÍA,LABERINTO,25 DE MAYO 498,2954,437540,10,La Pampa,,,,-36.6220674,-64.288686
SANTA ROSA,ZAPATERÍA,LO DE VÍCTOR,GENERAL PICO 491,2954,416777,10,La Pampa,,,,-36.6219374,-64.2937045
SANTA ROSA,ZAPATERÍA,LO DE VÍCTOR I,SAN MARTÍN Y MORENO,2954,771117,10,La Pampa,,,,-36.6220415,-64.2861203
SIERRA DE LA VENTANA,ÓPTICA,ÓPTICA SAINT GERMAIN II,MALVINAS 31,291,4915579,15,BUENOS AIRES,,,,-38.1379103,-61.7963329
SUNCHALES,INDUMENTARIA,ALDEA,AV. INDEPENDENCIA 270,3493,407486,15,Santa Fe,,,,-30.9457068,-61.563256
SUNCHALES,INDUMENTARIA,CRUZ DIABLO,AV. INDEPENDENCIA 86,3493,459088,15,Santa Fe,,,,-30.9462181,-61.5651387
SUNCHALES,INDUMENTARIA,PAUMAR,AV. IRIGOYEN 830,3493,459130,15,Santa Fe,,,,-30.944362,-61.5572182
SUNCHALES,INDUMENTARIA,TIENDA MAITE,25 DE MAYO 129,3493,440343,15,Santa Fe,,,,-30.9448393,-61.5650474
